time	V(5v)	V(mos_out)	V(n001)	V(n002)	V(n003)	I(R5)	I(R6)	I(R7)	I(R8)	I(R9)	I(V1)	Id(M2)	Ig(M2)	Is(M2)	Ix(U1:1)	Ix(U1:2)	Ix(U1:3)	Ix(U1:4)	Ix(U1:7)
1.543688884703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.249898e-10	-1.687288e-14	1.250067e-10	1.734244e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
1.553454509703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.245656e-10	1.685029e-14	1.245487e-10	-1.678458e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
1.563220134703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.249897e-10	-1.682813e-14	1.250065e-10	1.692803e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
1.572985759703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.245656e-10	1.680481e-14	1.245488e-10	-1.657732e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
1.582751384703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.249896e-10	-1.678014e-14	1.250064e-10	1.734255e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
1.592517009703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.245657e-10	1.675826e-14	1.245490e-10	-1.657746e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
1.602282634703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.249895e-10	-1.673825e-14	1.250063e-10	1.713531e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
1.612048259703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.245658e-10	1.671575e-14	1.245491e-10	-1.637026e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
1.621813884703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.249894e-10	-1.669263e-14	1.250061e-10	1.692813e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
1.631579509703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.245659e-10	1.666999e-14	1.245492e-10	-1.637028e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
1.641345134703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.249893e-10	-1.664702e-14	1.250060e-10	1.713545e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
1.651110759703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.245660e-10	1.662512e-14	1.245494e-10	-1.616307e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
1.660876384703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.249893e-10	-1.660556e-14	1.250059e-10	1.713545e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
1.670642009703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.245661e-10	1.658629e-14	1.245495e-10	-1.678480e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
1.680407634703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.249892e-10	-1.656707e-14	1.250057e-10	1.672104e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
1.690173259703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.245662e-10	1.654708e-14	1.245496e-10	-1.699213e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
1.699938884703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.249891e-10	-1.652587e-14	1.250056e-10	1.755002e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
1.709704509703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.245663e-10	1.650572e-14	1.245498e-10	-1.678491e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
1.719470134703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.249890e-10	-1.648430e-14	1.250055e-10	1.609942e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
1.729235759703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.245664e-10	1.646090e-14	1.245499e-10	-1.719946e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
1.739001384703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.249889e-10	-1.643653e-14	1.250053e-10	1.630665e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
1.748767009703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.245665e-10	1.641469e-14	1.245501e-10	-1.657780e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
1.758532634703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.249888e-10	-1.639365e-14	1.250052e-10	1.755015e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
1.768298259703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.245666e-10	1.637166e-14	1.245502e-10	-1.616334e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
1.778063884703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.249887e-10	-1.635011e-14	1.250050e-10	1.609956e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
1.787829509703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.245667e-10	1.632689e-14	1.245503e-10	-1.574891e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
1.797595134703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.249886e-10	-1.630276e-14	1.250049e-10	1.713575e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
1.807360759703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.245667e-10	1.627957e-14	1.245505e-10	-1.574895e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
1.817126384703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.249885e-10	-1.625832e-14	1.250048e-10	1.609958e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
1.826892009703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.245668e-10	1.623707e-14	1.245506e-10	-1.616343e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
1.836657634703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.249884e-10	-1.621487e-14	1.250046e-10	1.630695e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
1.846423259703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.245669e-10	1.619499e-14	1.245507e-10	-1.637079e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
1.856188884703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.249883e-10	-1.617794e-14	1.250045e-10	1.692872e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
1.865954509703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.245670e-10	1.615943e-14	1.245509e-10	-1.574908e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
1.875720134703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.249882e-10	-1.613863e-14	1.250044e-10	1.630696e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
1.885485759703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.245671e-10	1.611756e-14	1.245510e-10	-1.616362e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
1.895251384703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.249881e-10	-1.609686e-14	1.250042e-10	1.630707e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
1.905017009703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.245672e-10	1.607664e-14	1.245511e-10	-1.637088e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
1.914782634703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.249880e-10	-1.605737e-14	1.250041e-10	1.651428e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
1.924548259703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.245673e-10	1.603960e-14	1.245513e-10	-1.616371e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
1.934313884703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.249880e-10	-1.602348e-14	1.250040e-10	1.672157e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
1.944079509703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.245674e-10	1.600543e-14	1.245514e-10	-1.574927e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
1.953845134703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.249879e-10	-1.598446e-14	1.250039e-10	1.609990e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
1.963610759703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.245675e-10	1.596392e-14	1.245515e-10	-1.595656e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
1.973376384703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.249878e-10	-1.594462e-14	1.250037e-10	1.672168e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
1.983142009703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.245676e-10	1.592615e-14	1.245517e-10	-1.595660e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
1.992907634703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.249877e-10	-1.590804e-14	1.250036e-10	1.692899e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
2.002673259703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.245677e-10	1.589024e-14	1.245518e-10	-1.616383e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
2.012438884703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.249876e-10	-1.587280e-14	1.250035e-10	1.630729e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
2.022204509703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.245678e-10	1.585370e-14	1.245519e-10	-1.574945e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
2.031970134703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.249875e-10	-1.583407e-14	1.250033e-10	1.630734e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
2.041735759703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.245679e-10	1.581634e-14	1.245520e-10	-1.533496e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
2.051501384703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.249874e-10	-1.580050e-14	1.250032e-10	1.630740e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
2.061267009703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.245680e-10	1.578571e-14	1.245522e-10	-1.492056e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
2.071032634703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.249873e-10	-1.576882e-14	1.250031e-10	1.692920e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
2.080798259703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.245681e-10	1.575034e-14	1.245523e-10	-1.595680e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
2.090563884703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.249872e-10	-1.573248e-14	1.250030e-10	1.692916e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
2.100329509703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.245681e-10	1.571460e-14	1.245524e-10	-1.554235e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
2.110095134703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.249871e-10	-1.569672e-14	1.250028e-10	1.568580e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
2.119860759703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.245682e-10	1.567749e-14	1.245525e-10	-1.595686e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
2.129626384703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.249870e-10	-1.565679e-14	1.250027e-10	1.547864e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
2.139392009703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.245683e-10	1.563944e-14	1.245527e-10	-1.512796e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
2.149157634703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.249869e-10	-1.562297e-14	1.250026e-10	1.610034e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
2.158923259703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.245684e-10	1.560376e-14	1.245528e-10	-1.637143e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
2.168688884703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.249869e-10	-1.558541e-14	1.250024e-10	1.651489e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
2.178454509703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.245685e-10	1.556838e-14	1.245529e-10	-1.492081e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
2.188220134703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.249868e-10	-1.555153e-14	1.250023e-10	1.506422e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
2.197985759703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.245686e-10	1.553245e-14	1.245531e-10	-1.616432e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
2.207751384703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.249867e-10	-1.551280e-14	1.250022e-10	1.672224e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
2.217517009703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.245687e-10	1.549534e-14	1.245532e-10	-1.574981e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
2.227282634703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.249866e-10	-1.547920e-14	1.250021e-10	1.651500e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
2.237048259703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.245688e-10	1.546249e-14	1.245533e-10	-1.616436e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
2.246813884703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.249865e-10	-1.544379e-14	1.250019e-10	1.610058e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
2.256579509703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.245689e-10	1.542565e-14	1.245535e-10	-1.554274e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
2.266345134703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.249864e-10	-1.540813e-14	1.250018e-10	1.568617e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
2.276110759703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.245690e-10	1.539092e-14	1.245536e-10	-1.533552e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
2.285876384703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.249863e-10	-1.537450e-14	1.250017e-10	1.589339e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
2.295642009703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.245691e-10	1.535606e-14	1.245537e-10	-1.554278e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
2.305407634703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.249862e-10	-1.533761e-14	1.250015e-10	1.651514e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
2.315173259703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.245691e-10	1.532066e-14	1.245538e-10	-1.533561e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
2.324938884703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.249861e-10	-1.530459e-14	1.250014e-10	1.589352e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
2.334704509703442e-01	5.000000e+00	4.929305e+00	4.999811e+00	4.999811e+00	4.415715e+00	-4.999811e-06	4.999811e-06	2.366052e-05	5.842851e-04	6.021703e-04	-1.736576e-03	-1.245692e-10	1.529020e-14	1.245540e-10	-1.471386e-14	-1.788520e-05	1.866084e-05	-1.129406e-03	1.128630e-03
